frame_index,cam_a_ts_ms,cam_b_ts_ms,playback_time_ms,latency_a_ms,latency_b_ms,sync_error_ms
454,1777419878672,1777419878620,1777419878743,71,123,52
455,1777419878672,1777419878620,1777419878798,126,178,52
456,1777419878769,1777419878686,1777419878854,85,168,83
457,1777419878837,1777419878686,1777419878908,71,222,151
458,1777419878837,1777419878719,1777419878964,127,245,118
459,1777419878904,1777419878719,1777419879020,116,301,185
460,1777419878971,1777419878719,1777419879077,106,358,252
461,1777419879035,1777419878753,1777419879134,99,381,282
462,1777419879070,1777419878853,1777419879192,122,339,217
463,1777419879103,1777419878886,1777419879247,144,361,217
464,1777419879103,1777419878886,1777419879303,200,417,217
465,1777419879237,1777419878987,1777419879361,124,374,250
466,1777419879237,1777419879120,1777419879416,179,296,117
467,1777419879334,1777419879252,1777419879471,137,219,82
468,1777419879403,1777419879318,1777419879527,124,209,85
469,1777419879403,1777419879318,1777419879582,179,264,85
470,1777419879437,1777419879417,1777419879638,201,221,20
471,1777419879526,1777419879450,1777419879693,167,243,76
472,1777419879637,1777419879450,1777419879749,112,299,187
473,1777419879670,1777419879584,1777419879803,133,219,86
474,1777419879726,1777419879584,1777419879858,132,274,142
475,1777419879726,1777419879616,1777419879915,189,299,110
476,1777419879871,1777419879616,1777419879972,101,356,255
477,1777419879892,1777419879616,1777419880029,137,413,276
478,1777419880003,1777419879682,1777419880086,83,404,321
479,1777419880036,1777419879682,1777419880143,107,461,354
480,1777419880071,1777419879682,1777419880199,128,517,389
481,1777419880092,1777419879716,1777419880259,167,543,376
482,1777419880203,1777419879750,1777419880316,113,566,453
483,1777419880269,1777419879826,1777419880373,104,547,443
484,1777419880303,1777419879853,1777419880429,126,576,450
485,1777419880303,1777419879853,1777419880484,181,631,450
486,1777419880336,1777419879853,1777419880541,205,688,483
487,1777419880434,1777419879853,1777419880602,168,749,581
488,1777419880559,1777419879853,1777419880658,99,805,706
489,1777419880601,1777419880052,1777419880715,114,663,549
490,1777419880601,1777419880052,1777419880771,170,719,549
491,1777419880636,1777419880052,1777419880828,192,776,584
492,1777419880771,1777419880052,1777419880885,114,833,719
493,1777419880792,1777419880185,1777419880941,149,756,607
494,1777419880868,1777419880252,1777419880997,129,745,616
495,1777419880868,1777419880252,1777419881053,185,801,616
496,1777419880903,1777419880551,1777419881109,206,558,352
497,1777419880970,1777419880551,1777419881165,195,614,419
498,1777419881102,1777419880584,1777419881221,119,637,518
499,1777419881169,1777419880650,1777419881276,107,626,519
500,1777419881232,1777419880650,1777419881331,99,681,582
501,1777419881232,1777419880650,1777419881388,156,738,582
502,1777419881335,1777419880919,1777419881446,111,527,416
503,1777419881403,1777419880983,1777419881503,100,520,420
504,1777419881437,1777419880983,1777419881558,121,575,454
505,1777419881534,1777419881086,1777419881614,80,528,448
506,1777419881534,1777419881125,1777419881669,135,544,409
507,1777419881637,1777419881251,1777419881726,89,475,386
508,1777419881658,1777419881251,1777419881780,122,529,407
509,1777419881701,1777419881316,1777419881834,133,518,385
510,1777419881769,1777419881316,1777419881890,121,574,453
511,1777419881825,1777419881349,1777419881945,120,596,476
512,1777419881825,1777419881349,1777419882001,176,652,476
513,1777419881935,1777419881617,1777419882057,122,440,318
514,1777419882036,1777419881717,1777419882113,77,396,319
515,1777419882036,1777419881782,1777419882168,132,386,254
516,1777419882103,1777419881782,1777419882222,119,440,321
517,1777419882103,1777419881782,1777419882278,175,496,321
518,1777419882235,1777419881883,1777419882335,100,452,352
519,1777419882269,1777419881883,1777419882391,122,508,386
520,1777419882302,1777419881950,1777419882446,144,496,352
521,1777419882365,1777419881983,1777419882502,137,519,382
